operation_id,work_order_id,sequence,machine_id,processing_time_min,planned_start,planned_end,provenance,seed_operation_id,generation_seed
DT-WO-00704-OP-006,DT-WO-00704,6,M-04,90,2026-07-23T06:18:00+00:00,2026-07-23T07:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00704-OP-007,DT-WO-00704,7,M-04,90,2026-07-23T06:21:00+00:00,2026-07-23T07:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00705-OP-001,DT-WO-00705,1,M-01,30,2026-07-23T06:24:00+00:00,2026-07-23T06:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00705-OP-002,DT-WO-00705,2,M-03,60,2026-07-23T06:27:00+00:00,2026-07-23T07:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00705-OP-003,DT-WO-00705,3,M-06,20,2026-07-23T06:30:00+00:00,2026-07-23T06:50:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00705-OP-004,DT-WO-00705,4,M-01,25,2026-07-23T06:33:00+00:00,2026-07-23T06:58:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00705-OP-005,DT-WO-00705,5,M-03,60,2026-07-23T06:36:00+00:00,2026-07-23T07:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00705-OP-006,DT-WO-00705,6,M-04,90,2026-07-23T06:39:00+00:00,2026-07-23T08:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00705-OP-007,DT-WO-00705,7,M-04,90,2026-07-23T06:42:00+00:00,2026-07-23T08:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00706-OP-001,DT-WO-00706,1,M-01,30,2026-07-23T06:45:00+00:00,2026-07-23T07:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00706-OP-002,DT-WO-00706,2,M-03,60,2026-07-23T06:48:00+00:00,2026-07-23T07:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00706-OP-003,DT-WO-00706,3,M-06,20,2026-07-23T06:51:00+00:00,2026-07-23T07:11:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00706-OP-004,DT-WO-00706,4,M-01,25,2026-07-23T06:54:00+00:00,2026-07-23T07:19:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00706-OP-005,DT-WO-00706,5,M-03,60,2026-07-23T06:57:00+00:00,2026-07-23T07:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00706-OP-006,DT-WO-00706,6,M-04,90,2026-07-23T07:00:00+00:00,2026-07-23T08:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00706-OP-007,DT-WO-00706,7,M-04,90,2026-07-23T07:03:00+00:00,2026-07-23T08:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00707-OP-001,DT-WO-00707,1,M-01,30,2026-07-23T07:06:00+00:00,2026-07-23T07:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00707-OP-002,DT-WO-00707,2,M-03,60,2026-07-23T07:09:00+00:00,2026-07-23T08:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00707-OP-003,DT-WO-00707,3,M-06,20,2026-07-23T07:12:00+00:00,2026-07-23T07:32:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00707-OP-004,DT-WO-00707,4,M-01,25,2026-07-23T07:15:00+00:00,2026-07-23T07:40:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00707-OP-005,DT-WO-00707,5,M-03,60,2026-07-23T07:18:00+00:00,2026-07-23T08:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00707-OP-006,DT-WO-00707,6,M-04,90,2026-07-23T07:21:00+00:00,2026-07-23T08:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00707-OP-007,DT-WO-00707,7,M-04,90,2026-07-23T07:24:00+00:00,2026-07-23T08:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00708-OP-001,DT-WO-00708,1,M-01,30,2026-07-23T07:27:00+00:00,2026-07-23T07:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00708-OP-002,DT-WO-00708,2,M-03,60,2026-07-23T07:30:00+00:00,2026-07-23T08:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00708-OP-003,DT-WO-00708,3,M-06,20,2026-07-23T07:33:00+00:00,2026-07-23T07:53:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00708-OP-004,DT-WO-00708,4,M-01,25,2026-07-23T07:36:00+00:00,2026-07-23T08:01:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00708-OP-005,DT-WO-00708,5,M-03,60,2026-07-23T07:39:00+00:00,2026-07-23T08:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00708-OP-006,DT-WO-00708,6,M-04,90,2026-07-23T07:42:00+00:00,2026-07-23T09:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00708-OP-007,DT-WO-00708,7,M-04,90,2026-07-23T07:45:00+00:00,2026-07-23T09:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00709-OP-001,DT-WO-00709,1,M-01,30,2026-07-23T07:48:00+00:00,2026-07-23T08:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00709-OP-002,DT-WO-00709,2,M-03,60,2026-07-23T07:51:00+00:00,2026-07-23T08:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00709-OP-003,DT-WO-00709,3,M-06,20,2026-07-23T07:54:00+00:00,2026-07-23T08:14:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00709-OP-004,DT-WO-00709,4,M-01,25,2026-07-23T07:57:00+00:00,2026-07-23T08:22:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00709-OP-005,DT-WO-00709,5,M-03,60,2026-07-23T08:00:00+00:00,2026-07-23T09:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00709-OP-006,DT-WO-00709,6,M-04,90,2026-07-23T08:03:00+00:00,2026-07-23T09:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00709-OP-007,DT-WO-00709,7,M-04,90,2026-07-23T08:06:00+00:00,2026-07-23T09:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00710-OP-001,DT-WO-00710,1,M-01,30,2026-07-23T08:09:00+00:00,2026-07-23T08:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00710-OP-002,DT-WO-00710,2,M-03,60,2026-07-23T08:12:00+00:00,2026-07-23T09:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00710-OP-003,DT-WO-00710,3,M-06,20,2026-07-23T08:15:00+00:00,2026-07-23T08:35:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00710-OP-004,DT-WO-00710,4,M-01,25,2026-07-23T08:18:00+00:00,2026-07-23T08:43:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00710-OP-005,DT-WO-00710,5,M-03,60,2026-07-23T08:21:00+00:00,2026-07-23T09:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00710-OP-006,DT-WO-00710,6,M-04,90,2026-07-23T08:24:00+00:00,2026-07-23T09:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00710-OP-007,DT-WO-00710,7,M-04,90,2026-07-23T08:27:00+00:00,2026-07-23T09:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00711-OP-001,DT-WO-00711,1,M-01,30,2026-07-23T08:30:00+00:00,2026-07-23T09:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00711-OP-002,DT-WO-00711,2,M-03,60,2026-07-23T08:33:00+00:00,2026-07-23T09:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00711-OP-003,DT-WO-00711,3,M-06,20,2026-07-23T08:36:00+00:00,2026-07-23T08:56:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00711-OP-004,DT-WO-00711,4,M-01,25,2026-07-23T08:39:00+00:00,2026-07-23T09:04:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00711-OP-005,DT-WO-00711,5,M-03,60,2026-07-23T08:42:00+00:00,2026-07-23T09:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00711-OP-006,DT-WO-00711,6,M-04,90,2026-07-23T08:45:00+00:00,2026-07-23T10:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00711-OP-007,DT-WO-00711,7,M-04,90,2026-07-23T08:48:00+00:00,2026-07-23T10:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00712-OP-001,DT-WO-00712,1,M-01,30,2026-07-23T08:51:00+00:00,2026-07-23T09:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00712-OP-002,DT-WO-00712,2,M-03,60,2026-07-23T08:54:00+00:00,2026-07-23T09:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00712-OP-003,DT-WO-00712,3,M-06,20,2026-07-23T08:57:00+00:00,2026-07-23T09:17:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00712-OP-004,DT-WO-00712,4,M-01,25,2026-07-23T09:00:00+00:00,2026-07-23T09:25:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00712-OP-005,DT-WO-00712,5,M-03,60,2026-07-23T09:03:00+00:00,2026-07-23T10:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00712-OP-006,DT-WO-00712,6,M-04,90,2026-07-23T09:06:00+00:00,2026-07-23T10:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00712-OP-007,DT-WO-00712,7,M-04,90,2026-07-23T09:09:00+00:00,2026-07-23T10:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00713-OP-001,DT-WO-00713,1,M-01,30,2026-07-23T09:12:00+00:00,2026-07-23T09:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00713-OP-002,DT-WO-00713,2,M-03,60,2026-07-23T09:15:00+00:00,2026-07-23T10:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00713-OP-003,DT-WO-00713,3,M-06,20,2026-07-23T09:18:00+00:00,2026-07-23T09:38:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00713-OP-004,DT-WO-00713,4,M-01,25,2026-07-23T09:21:00+00:00,2026-07-23T09:46:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00713-OP-005,DT-WO-00713,5,M-03,60,2026-07-23T09:24:00+00:00,2026-07-23T10:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00713-OP-006,DT-WO-00713,6,M-04,90,2026-07-23T09:27:00+00:00,2026-07-23T10:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00713-OP-007,DT-WO-00713,7,M-04,90,2026-07-23T09:30:00+00:00,2026-07-23T11:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00714-OP-001,DT-WO-00714,1,M-01,30,2026-07-23T09:33:00+00:00,2026-07-23T10:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00714-OP-002,DT-WO-00714,2,M-03,60,2026-07-23T09:36:00+00:00,2026-07-23T10:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00714-OP-003,DT-WO-00714,3,M-06,20,2026-07-23T09:39:00+00:00,2026-07-23T09:59:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00714-OP-004,DT-WO-00714,4,M-01,25,2026-07-23T09:42:00+00:00,2026-07-23T10:07:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00714-OP-005,DT-WO-00714,5,M-03,60,2026-07-23T09:45:00+00:00,2026-07-23T10:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00714-OP-006,DT-WO-00714,6,M-04,90,2026-07-23T09:48:00+00:00,2026-07-23T11:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00714-OP-007,DT-WO-00714,7,M-04,90,2026-07-23T09:51:00+00:00,2026-07-23T11:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00715-OP-001,DT-WO-00715,1,M-01,30,2026-07-23T09:54:00+00:00,2026-07-23T10:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00715-OP-002,DT-WO-00715,2,M-03,60,2026-07-23T09:57:00+00:00,2026-07-23T10:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00715-OP-003,DT-WO-00715,3,M-06,20,2026-07-23T10:00:00+00:00,2026-07-23T10:20:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00715-OP-004,DT-WO-00715,4,M-01,25,2026-07-23T10:03:00+00:00,2026-07-23T10:28:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00715-OP-005,DT-WO-00715,5,M-03,60,2026-07-23T10:06:00+00:00,2026-07-23T11:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00715-OP-006,DT-WO-00715,6,M-04,90,2026-07-23T10:09:00+00:00,2026-07-23T11:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00715-OP-007,DT-WO-00715,7,M-04,90,2026-07-23T10:12:00+00:00,2026-07-23T11:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00716-OP-001,DT-WO-00716,1,M-01,30,2026-07-23T10:15:00+00:00,2026-07-23T10:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00716-OP-002,DT-WO-00716,2,M-03,60,2026-07-23T10:18:00+00:00,2026-07-23T11:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00716-OP-003,DT-WO-00716,3,M-06,20,2026-07-23T10:21:00+00:00,2026-07-23T10:41:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00716-OP-004,DT-WO-00716,4,M-01,25,2026-07-23T10:24:00+00:00,2026-07-23T10:49:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00716-OP-005,DT-WO-00716,5,M-03,60,2026-07-23T10:27:00+00:00,2026-07-23T11:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00716-OP-006,DT-WO-00716,6,M-04,90,2026-07-23T10:30:00+00:00,2026-07-23T12:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00716-OP-007,DT-WO-00716,7,M-04,90,2026-07-23T10:33:00+00:00,2026-07-23T12:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00717-OP-001,DT-WO-00717,1,M-01,30,2026-07-23T10:36:00+00:00,2026-07-23T11:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00717-OP-002,DT-WO-00717,2,M-03,60,2026-07-23T10:39:00+00:00,2026-07-23T11:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00717-OP-003,DT-WO-00717,3,M-06,20,2026-07-23T10:42:00+00:00,2026-07-23T11:02:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00717-OP-004,DT-WO-00717,4,M-01,25,2026-07-23T10:45:00+00:00,2026-07-23T11:10:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00717-OP-005,DT-WO-00717,5,M-03,60,2026-07-23T10:48:00+00:00,2026-07-23T11:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00717-OP-006,DT-WO-00717,6,M-04,90,2026-07-23T10:51:00+00:00,2026-07-23T12:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00717-OP-007,DT-WO-00717,7,M-04,90,2026-07-23T10:54:00+00:00,2026-07-23T12:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00718-OP-001,DT-WO-00718,1,M-01,30,2026-07-23T10:57:00+00:00,2026-07-23T11:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00718-OP-002,DT-WO-00718,2,M-03,60,2026-07-23T11:00:00+00:00,2026-07-23T12:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00718-OP-003,DT-WO-00718,3,M-06,20,2026-07-23T11:03:00+00:00,2026-07-23T11:23:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00718-OP-004,DT-WO-00718,4,M-01,25,2026-07-23T11:06:00+00:00,2026-07-23T11:31:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00718-OP-005,DT-WO-00718,5,M-03,60,2026-07-23T11:09:00+00:00,2026-07-23T12:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00718-OP-006,DT-WO-00718,6,M-04,90,2026-07-23T11:12:00+00:00,2026-07-23T12:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00718-OP-007,DT-WO-00718,7,M-04,90,2026-07-23T11:15:00+00:00,2026-07-23T12:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00719-OP-001,DT-WO-00719,1,M-01,30,2026-07-23T11:18:00+00:00,2026-07-23T11:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00719-OP-002,DT-WO-00719,2,M-03,60,2026-07-23T11:21:00+00:00,2026-07-23T12:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00719-OP-003,DT-WO-00719,3,M-06,20,2026-07-23T11:24:00+00:00,2026-07-23T11:44:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00719-OP-004,DT-WO-00719,4,M-01,25,2026-07-23T11:27:00+00:00,2026-07-23T11:52:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00719-OP-005,DT-WO-00719,5,M-03,60,2026-07-23T11:30:00+00:00,2026-07-23T12:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00719-OP-006,DT-WO-00719,6,M-04,90,2026-07-23T11:33:00+00:00,2026-07-23T13:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00719-OP-007,DT-WO-00719,7,M-04,90,2026-07-23T11:36:00+00:00,2026-07-23T13:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00720-OP-001,DT-WO-00720,1,M-01,30,2026-07-23T11:39:00+00:00,2026-07-23T12:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00720-OP-002,DT-WO-00720,2,M-03,60,2026-07-23T11:42:00+00:00,2026-07-23T12:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00720-OP-003,DT-WO-00720,3,M-06,20,2026-07-23T11:45:00+00:00,2026-07-23T12:05:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00720-OP-004,DT-WO-00720,4,M-01,25,2026-07-23T11:48:00+00:00,2026-07-23T12:13:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00720-OP-005,DT-WO-00720,5,M-03,60,2026-07-23T11:51:00+00:00,2026-07-23T12:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00720-OP-006,DT-WO-00720,6,M-04,90,2026-07-23T11:54:00+00:00,2026-07-23T13:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00720-OP-007,DT-WO-00720,7,M-04,90,2026-07-23T11:57:00+00:00,2026-07-23T13:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00721-OP-001,DT-WO-00721,1,M-01,30,2026-07-23T12:00:00+00:00,2026-07-23T12:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00721-OP-002,DT-WO-00721,2,M-03,60,2026-07-23T12:03:00+00:00,2026-07-23T13:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00721-OP-003,DT-WO-00721,3,M-06,20,2026-07-23T12:06:00+00:00,2026-07-23T12:26:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00721-OP-004,DT-WO-00721,4,M-01,25,2026-07-23T12:09:00+00:00,2026-07-23T12:34:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00721-OP-005,DT-WO-00721,5,M-03,60,2026-07-23T12:12:00+00:00,2026-07-23T13:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00721-OP-006,DT-WO-00721,6,M-04,90,2026-07-23T12:15:00+00:00,2026-07-23T13:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00721-OP-007,DT-WO-00721,7,M-04,90,2026-07-23T12:18:00+00:00,2026-07-23T13:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00722-OP-001,DT-WO-00722,1,M-01,30,2026-07-23T12:21:00+00:00,2026-07-23T12:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00722-OP-002,DT-WO-00722,2,M-03,60,2026-07-23T12:24:00+00:00,2026-07-23T13:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00722-OP-003,DT-WO-00722,3,M-06,20,2026-07-23T12:27:00+00:00,2026-07-23T12:47:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00722-OP-004,DT-WO-00722,4,M-01,25,2026-07-23T12:30:00+00:00,2026-07-23T12:55:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00722-OP-005,DT-WO-00722,5,M-03,60,2026-07-23T12:33:00+00:00,2026-07-23T13:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00722-OP-006,DT-WO-00722,6,M-04,90,2026-07-23T12:36:00+00:00,2026-07-23T14:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00722-OP-007,DT-WO-00722,7,M-04,90,2026-07-23T12:39:00+00:00,2026-07-23T14:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00723-OP-001,DT-WO-00723,1,M-01,30,2026-07-23T12:42:00+00:00,2026-07-23T13:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00723-OP-002,DT-WO-00723,2,M-03,60,2026-07-23T12:45:00+00:00,2026-07-23T13:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00723-OP-003,DT-WO-00723,3,M-06,20,2026-07-23T12:48:00+00:00,2026-07-23T13:08:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00723-OP-004,DT-WO-00723,4,M-01,25,2026-07-23T12:51:00+00:00,2026-07-23T13:16:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00723-OP-005,DT-WO-00723,5,M-03,60,2026-07-23T12:54:00+00:00,2026-07-23T13:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00723-OP-006,DT-WO-00723,6,M-04,90,2026-07-23T12:57:00+00:00,2026-07-23T14:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00723-OP-007,DT-WO-00723,7,M-04,90,2026-07-23T13:00:00+00:00,2026-07-23T14:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00724-OP-001,DT-WO-00724,1,M-01,30,2026-07-23T13:03:00+00:00,2026-07-23T13:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00724-OP-002,DT-WO-00724,2,M-03,60,2026-07-23T13:06:00+00:00,2026-07-23T14:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00724-OP-003,DT-WO-00724,3,M-06,20,2026-07-23T13:09:00+00:00,2026-07-23T13:29:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00724-OP-004,DT-WO-00724,4,M-01,25,2026-07-23T13:12:00+00:00,2026-07-23T13:37:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00724-OP-005,DT-WO-00724,5,M-03,60,2026-07-23T13:15:00+00:00,2026-07-23T14:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
